237.14586408288926,	129.36850192061456
240.79766101130937,	127.4755441741357
242.2740770593655,	126.73802816901407
245.50410743283788,	127.303457106274
245.5755786455442,	128.68015364916772
249.53870624384288,	128.90960307298334
251.47830153280117,	129.82084507042254
254.67532253543732,	130.64686299615875
259.1244949990545,	128.80307298335464
259.65301108674885,	129.72906530089625
260.7132793803242,	128.38514724711905
263.9201320761237,	129.9585147247119
264.72798972124207,	129.07349551856592
267.71134863362295,	128.2048655569782
271.28051211122397,	127.8934699103713
271.28051211122397,	126.860947503201
274.1381533718951,	128.66610572526065
277.6555729051281,	129.7815108834827
278.8461633161854,	128.0901408450704
280.5558682557179,	129.02432778489114
284.29627658549487,	129.7618437900128
284.37904098348366,	130.59067130053046
290.1483582442087,	129.17183098591548
291.0365003028771,	131.28604353393084
291.0365003028771,	130.4993597951344
291.0365003028771,	129.86017925736235
298.240208481014,	130.30268886043532
298.63111449305745,	131.06830071337112
302.52443343805186,	132.15467349551855
305.06228858402346,	130.92220230473748
309.3814685308963,	132.31856594110116
309.3814685308963,	131.5318822023047
312.231217234723,	130.7451984635083
314.1456178061131,	131.63021766965426
315.1072153054349,	129.86017925736235
315.1072153054349,	129.07349551856592
317.039249643233,	128.3113956466069
320.93892891852414,	127.35262483994876
320.93892891852414,	125.97592829705503
322.9067195652904,	126.71344430217668
323.2358556887435,	125.10729833546733
325.54922132664944,	128.31959026888603
327.879143483519,	127.40179257362354
329.8894870525926,	128.63098591549294
331.9121567526387,	131.72855313700381
333.2674883722649,	132.31856594110116
333.9472281595473,	133.40025608194622
336.4057911969822,	134.22627400768243
342.2130586517896,	136.0553137003841
343.260570387694,	138.5137003841229
343.47045719234734,	136.8223303457106
348.5464222048329,	136.35032010243276
349.61332032147834,	137.13700384122916
357.68986851807864,	140.96274355719436
358.8116532888264,	138.34330734046623
359.36356893895476,	144.80717029449423
360.4635782647326,	142.76670934699104
360.4635782647326,	145.59385403329065
360.830995780713,	146.51165172855312
361.5669547112247,	147.7572343149808
365.375664154586,	148.43153466252056
368.25850231602544,	143.13546734955185
369.3857389695371,	149.03559539052495
373.9292959974713,	145.2496798975672
375.0738909100646,	147.95390524967988
375.0738909100646,	145.98719590268882
375.0738909100646,	144.51216389244559
376.2219894195356,	146.79846350832264
382.01541242811123,	146.8722151088348
382.59963892013775,	147.41306017925734
383.88808415287804,	148.34724711907808
386.71431828397647,	150.31395646606913
390.2763888647195,	149.42893725992315
391.4710221121843,	147.8227912932138
392.669312123514,	148.69142125480153
392.669312123514,	147.265556978233
399.93647346329294,	149.65019206145965
400.46067364645575,	150.62301079202484
401.16067616093255,	151.82176696542894
404.85581382494456,	144.70883482714467
406.5918403874854,	147.67856594110114
407.3381287202371,	149.82227912932137
407.87203031674636,	148.7405889884763
414.8767669836787,	148.7405889884763
415.72295887210737,	145.0038412291933
416.6557635129862,	147.83590268886041
417.42052390460526,	144.11882202304736
418.6982451561552,	145.9981220657277
419.33857169541824,	146.8722151088348
423.84836102058995,	151.49398207426376
423.84836102058995,	150.70729833546733
425.1457578357848,	145.2496798975672
425.1457578357848,	149.62560819462226
426.4471259733932,	148.93725992317542
426.4471259733932,	148.150576184379
426.4471259733932,	147.60973111395646
429.06182487781933,	146.77387964148528
430.3751800687602,	145.98719590268882
435.66892578700276,	144.90550576184376
436.3352060466909,	144.11882202304736
440.5787079900967,	142.57823303457104
441.0277861889614,	143.43047375160052
449.18992154970124,	142.33239436619715
452.86585979117734,	143.43047375160052
453.3274621812935,	144.6104993597951
461.01219019852203,	143.35672215108832
465.305587996974,	140.66050091680265
466.7648765267862,	142.07096657196394
469.6971977747508,	140.15676318281646
471.2214224524537,	138.48092189500636
473.14561016508105,	139.33316261203584
478.60515414117526,	141.0634911039916
484.63745196581374,	143.17918958673351
484.63745196581374,	144.38816014830036
490.7457803486911,	145.49638316306994
493.82875499274155,	147.10834391182573
504.5090883423654,	148.27349551856594
507.6024128841841,	146.40512163892444
508.2677317422107,	147.30770074995425
518.0511278868413,	148.6094750320102
518.579173076526,	147.56056338028168
519.2135378187257,	146.10519846350832
520.1665402329209,	146.8722151088348
520.1665402329209,	150.51062740076821
521.7587663088785,	151.29731113956464
523.3558661775181,	149.42893725992315
524.957854757484,	145.69218950064018
533.0416536842212,	144.70883482714467
533.0416536842212,	143.92215108834824
533.0416536842212,	149.28143405889884
536.3099215256805,	142.29961587708067
537.9515623768316,	141.16875800256082
540.6988048359245,	142.97157490396927
541.2499346136485,	144.0204865556978
544.5685303430123,	144.8809218950064
547.9074735623445,	145.79052496798974
549.5846144377027,	146.42970550576183
550.1448014469703,	147.2327784891165
552.9543130515219,	149.1339308578745
552.9543130515219,	148.34724711907808
556.3446724852579,	150.06811779769527
564.9117953991723,	152.87067861715747
566.6409863825988,	150.85480153649166
567.3836876078132,	151.83113224803364
570.8625186656873,	153.5871227364185
577.4807400014679,	154.6013828425096
578.8944392126048,	155.62407170294495
582.4438467799148,	150.80563380281689
584.9924542236816,	153.4606914212548
587.4496085374584,	151.1858642765685
589.0077127431701,	152.18233034571062
591.7744891536736,	154.6013828425096
598.6874278499992,	151.34647887323942
599.472132622281,	153.29211633436984
603.4638054476516,	152.20199743918053
607.2875815077614,	154.57516005121636
609.7673823968787,	153.60819462227911
613.5060829522369,	156.60742637644046
613.5060829522369,	155.82074263764403
620.781291800809,	154.82334004024142
624.860287495594,	153.2640204865557
626.7729803864818,	155.5257362355954
626.7729803864818,	154.21459667093467
629.0759416875609,	156.5287580025608
637.0733274881244,	158.90192061459666
638.3727164270956,	160.14750320102434
640.326770766731,	157.78745198463508
645.43535047092,	157.05976952624837
647.0154056703336,	155.2110627400768
649.3927440162558,	156.21408450704223
653.3744017480224,	154.68005121638924
662.2201931931829,	156.01741357234312
663.8413384537396,	156.922099871959
666.2805005752032,	157.59078104993597
669.0011934199765,	158.2463508322663
670.3657031449659,	159.36081946222788
672.4176877891483,	160.19667093469909
676.5405196351026,	161.72087067861713
677.9204067376535,	160.77029449423816
678.6114053485952,	163.29423815620999
684.8621739611343,	162.409218950064
693.2861871684343,	160.5408450704225
694.7002291072172,	161.52419974391805
697.5369712015201,	159.72138284250957
699.6721269037586,	162.21254801536492
703.9620654031602,	161.13085787451985
706.5486437094745,	158.94781049935978
710.4463418950648,	159.95083226632522
711.8953840673871,	157.83661971830986
715.8955074696069,	156.43533930857873
722.2689222271782,	155.50606914212545
725.8095453128705,	153.95236875800254
729.3675248311158,	154.68005121638924
731.7491956381477,	152.96901408450702
738.3389674012551,	152.32
741.5049737071975,	153.75569782330342
746.0514042592929,	154.71446862996157
746.3772139556734,	151.40969453082127
755.9978612850628,	152.21510883482713
758.8639857515143,	150.468483629047
759.8586353189363,	149.42893725992315
762.1845571912949,	155.1105420401195
762.1845571912949,	148.64225352112675
770.2133316208528,	151.6625571611487
773.921397872048,	153.6573623559539
773.921397872048,	152.87067861715747
773.921397872048,	154.44404609475032
779.8574208902481,	150.68271446862997
785.8389735570278,	153.2640204865557
788.2444210597475,	151.91190781049934
796.4781532539481,	150.53029449423815
800.3825562399763,	151.69065300896284
800.3825562399763,	149.62560819462226
804.8608978180501,	148.2165669265953
824.2142081156996,	146.22320102432775
831.5519535584277,	147.0934699103713
881.0774239940583,	145.65004572891894
884.1603507125084,	144.11882202304736
888.0291831566442,	146.97055057618437
888.0291831566442,	141.95544174135722
889.8404272447119,	142.9879641485275
898.9522124197612,	144.0204865556978
909.4041720836024,	151.0374982369179
913.7255356252439,	153.2967989756722
915.5891905657652,	154.44404609475032
932.5340705534983,	152.87067861715747
932.5340705534983,	151.7889884763124
938.2517683971657,	154.6407170294494
942.3572893916532,	153.76974574721052
944.004523478593,	155.09961587708065
946.8941146034509,	158.7708066581306
946.8941146034509,	157.39411011523686
946.8941146034509,	156.60742637644046
946.8941146034509,	155.84532650448142
969.3435052382953,	158.01690140845068
970.3315489805822,	159.45096030729832
970.9248585705529,	158.57413572343148
978.0729339792454,	160.1081690140845
985.2736344511426,	158.08245838668373
989.2969053184138,	158.6396927016645
991.3146973066573,	161.32752880921893
991.3146973066573,	160.5408450704225
991.3146973066573,	159.7541613316261
991.3146973066573,	157.09910371318819
